Image,Plot,Date_Index,Date,Variety,Cover,Mean_Green,EXG_Mean_Image,EXGR_Mean_Image,GLI_Mean_Image,VARI_Mean_Image
401A_20210821,401A,20210821,08/21/2021,Oat,Under,125.13580325797616,-0.0539010159124469,-0.2754916682787237,-0.0457495529602841,
401B_20210821,401B,20210821,08/21/2021,Oat,Fallow,123.87527969599938,-0.0653524810636072,-0.292565081212585,-0.0540011661323656,
401C_20210821,401C,20210821,08/21/2021,Oat,Post,121.6294691080591,-0.0546917168269155,-0.2575800789201289,-0.0447771324602044,
402A_20210821,402A,20210821,08/21/2021,Oat,Under,135.19957937097334,0.0837435492832827,-0.1022896801109991,0.0602683579711939,-0.0493757486453471
402B_20210821,402B,20210821,08/21/2021,Oat,Fallow,128.46346832683923,0.0557665587215215,-0.1669666750613947,0.0374276358215643,
402C_20210821,402C,20210821,08/21/2021,Oat,Post,118.38076933278036,-0.0361859568489527,-0.2592052480983449,-0.0316510380059462,
403A_20210821,403A,20210821,08/21/2021,Oat,Under,131.61056250241117,-0.019461565064928,-0.2302982220501848,-0.0172868118058496,
403B_20210821,403B,20210821,08/21/2021,Oat,Fallow,120.16476565815364,-0.0424887819123105,-0.2662767874866487,-0.0358465353691412,
403C_20210821,403C,20210821,08/21/2021,Oat,Post,120.97056199606496,-0.0132690539055267,-0.2238487256343006,-0.0137635057201942,
404A_20210821,404A,20210821,08/21/2021,Soy,Under,125.0947217024806,-0.0203415152314085,-0.2289561819976513,-0.0200282715983418,
404B_20210821,404B,20210821,08/21/2021,Soy,Fallow,122.66604779908182,0.0032498348975068,-0.2065671583043712,-0.0003459681670522,
404C_20210821,404C,20210821,08/21/2021,Soy,Post,120.85543213031904,-0.0027530795286177,-0.2299748697127762,-0.0054785580940178,
405A_20210821,405A,20210821,08/21/2021,Oat,Under,135.96059722329386,0.0584388834010797,-0.1375202986482436,0.0399910334888718,
405B_20210821,405B,20210821,08/21/2021,Oat,Fallow,128.32295665194243,-0.0007440141455556,-0.2133899388468164,-0.0036265811286766,
405C_20210821,405C,20210821,08/21/2021,Oat,Post,126.31869369912428,0.0177465643162936,-0.1965722284343505,0.0101762172906328,
406A_20210821,406A,20210821,08/21/2021,Oat,Under,125.439005174376,-0.0091587444168413,-0.2084056371671283,-0.0119479605520726,
406B_20210821,406B,20210821,08/21/2021,Oat,Fallow,121.62829607268236,-0.0295311078463208,-0.2492712812113035,-0.0260573622583616,
406C_20210821,406C,20210821,08/21/2021,Oat,Post,128.87868849099186,-0.007640764186003,-0.2182039828501634,-0.0084567910308422,
407A_20210821,407A,20210821,08/21/2021,Oat,Under,128.06321792658463,0.0442587333023976,-0.1358088235598417,0.0285260193370382,
407B_20210821,407B,20210821,08/21/2021,Oat,Fallow,130.9848879769299,0.0491740998602976,-0.1447648243947474,0.0325917415886444,
407C_20210821,407C,20210821,08/21/2021,Oat,Post,130.68463070483392,0.069992925468478,-0.145574707634838,0.047799914794804,
408A_20210821,408A,20210821,08/21/2021,Oat,Under,127.98368540469116,-0.0051405934390052,-0.2096102003741292,-0.0075829514938256,
408B_20210821,408B,20210821,08/21/2021,Oat,Fallow,130.99798968500443,0.0083012005107955,-0.2040121460962097,0.0031211684290628,
408C_20210821,408C,20210821,08/21/2021,Oat,Post,126.58886677307974,-0.0144366763505906,-0.235151610087152,-0.0140946757208971,
409A_20210821,409A,20210821,08/21/2021,Oat,Under,130.8924484491339,0.1241272349908221,-0.0660366862114635,0.0858419282402801,
409B_20210821,409B,20210821,08/21/2021,Oat,Fallow,133.43043405925698,0.0753507597456609,-0.1148882607225685,0.0520899396325416,
409C_20210821,409C,20210821,08/21/2021,Oat,Post,124.34407791944756,0.0721775017917631,-0.1221154847874158,0.0494696309157654,
410A_20210821,410A,20210821,08/21/2021,Oat,Under,130.41187526522896,0.065009314912441,-0.1407674587046195,0.0439673572994512,
410B_20210821,410B,20210821,08/21/2021,Oat,Fallow,134.75882911056672,0.1224438214684303,-0.0714656732505758,0.0869242761653865,
410C_20210821,410C,20210821,08/21/2021,Oat,Post,126.8135482572046,0.0497776148696683,-0.1505836587007308,0.0340857639076991,
101A_20210909,101A,20210909,09/09/2021,Oat,Fallow,108.09397303344778,0.057528328947606,-0.1429219191827617,0.0344687633431879,
101B_20210909,101B,20210909,09/09/2021,Oat,Post,110.8119623085529,0.0116856554625121,-0.2065172909460967,-0.0006112447007372,
101C_20210909,101C,20210909,09/09/2021,Oat,Under,112.06724337892057,0.1594286499108994,0.0187459321353889,0.1016325867672712,
102A_20210909,102A,20210909,09/09/2021,Oat,Fallow,113.27445411056672,0.0343224015982688,-0.1832401969733413,0.018220404601401,
102B_20210909,102B,20210909,09/09/2021,Oat,Post,110.30849323425022,0.0044402286947391,-0.2295594014003399,-0.0046109192779803,
102C_20210909,102C,20210909,09/09/2021,Oat,Under,116.2167854972802,0.1152675772223975,-0.0485294160754309,0.0723214570534587,
103A_20210909,103A,20210909,09/09/2021,Oat,Fallow,103.7037784277227,0.0514662439280521,-0.158679881526355,0.0302606440587991,
103B_20210909,103B,20210909,09/09/2021,Oat,Post,117.87335437483122,0.0201537017699382,-0.1992645257685848,0.0079860450753405,
103C_20210909,103C,20210909,09/09/2021,Oat,Under,126.7632065940743,0.0995091196528333,-0.0594613009461269,0.0644637887635788,
104A_20210909,104A,20210909,09/09/2021,Oat,Fallow,114.26002565487444,0.0141290406096201,-0.2056328075873009,0.0048086259879365,
104B_20210909,104B,20210909,09/09/2021,Oat,Post,114.73128749373096,0.0069664072526559,-0.2265472891279781,-0.0014055479869923,
104C_20210909,104C,20210909,09/09/2021,Oat,Under,114.9344287691447,0.168596105563355,0.0447909299561105,0.1077376502747255,
105A_20210909,105A,20210909,09/09/2021,Oat,Fallow,117.72984018749275,0.0156125908024815,-0.1994761205703006,0.0053033150397863,
105B_20210909,105B,20210909,09/09/2021,Oat,Post,116.08470388391652,0.0179833992831409,-0.2052598630637572,0.0075950193379221,
105C_20210909,105C,20210909,09/09/2021,Oat,Under,111.73170462655762,0.1708900184631879,0.0470816739897434,0.1100914681874546,
106A_20210909,106A,20210909,09/09/2021,Soy,Fallow,91.04638613479418,-0.0048829624673072,-0.2081823227881349,-0.0096669255792042,
106B_20210909,106B,20210909,09/09/2021,Soy,Post,107.88070603950464,0.0146297237839083,-0.1883604274665094,0.0047560268379774,
106C_20210909,106C,20210909,09/09/2021,Soy,Under,112.50158293468616,0.0754232330033388,-0.1085473212949928,0.0456453338748889,
107A_20210909,107A,20210909,09/09/2021,Oat,Fallow,98.41482473187764,-0.0012652789715206,-0.2412917416192828,-0.0072141529409062,
107B_20210909,107B,20210909,09/09/2021,Oat,Post,113.039189387948,0.0437114381568087,-0.1585237047100176,0.026825866138615,
107C_20210909,107C,20210909,09/09/2021,Oat,Under,122.3158611743374,0.122538108938224,-0.0331124409261466,0.0809737174713293,
108A_20210909,108A,20210909,09/09/2021,Oat,Fallow,108.3334151122642,0.0430357889521729,-0.168465852947244,0.025603791418018,
108B_20210909,108B,20210909,09/09/2021,Oat,Post,108.96413079645848,0.0376237223715089,-0.187573353964048,0.0213991563739113,
108C_20210909,108C,20210909,09/09/2021,Oat,Under,107.98771628216504,0.1179715313904239,-0.0452891657989197,0.0764234746475147,
109A_20210909,109A,20210909,09/09/2021,Oat,Fallow,112.34278854500212,0.0116426411641913,-0.1986014452760826,0.0042975861996559,
109B_20210909,109B,20210909,09/09/2021,Oat,Post,111.20767186836927,0.0367890835153486,-0.1761964526090737,0.021342508306342,
109C_20210909,109C,20210909,09/09/2021,Oat,Under,125.3833975107056,0.1655441167485299,0.0451137603577324,0.1103229158338525,
110A_20210909,110A,20210909,09/09/2021,Oat,Fallow,115.9099192016126,0.0096070029064847,-0.201276653169398,0.0029252055381299,
110B_20210909,110B,20210909,09/09/2021,Oat,Post,117.567086652714,0.0519215235165692,-0.1523296527145957,0.030205836505736,
110C_20210909,110C,20210909,09/09/2021,Oat,Under,122.19147361212916,0.1562429810379688,0.026249170242949,0.1021027972734105,
201A_20210909,201A,20210909,09/09/2021,Oat,Under,121.52519976563404,0.1995381815580101,0.0786876199199455,0.1303260979743468,
201B_20210909,201B,20210909,09/09/2021,Oat,Fallow,124.28333928089194,0.0355964620038796,-0.1600311268464083,0.0205391358242787,
201C_20210909,201C,20210909,09/09/2021,Oat,Post,127.11633665753637,0.0333546619024259,-0.1690231775642177,0.0190140655095502,
202A_20210909,202A,20210909,09/09/2021,Oat,Under,120.99209316287951,0.2949378190041276,0.2309377553666894,0.1940912348974034,
202B_20210909,202B,20210909,09/09/2021,Oat,Fallow,113.25626904826204,0.0212354244636009,-0.1992804314256005,0.0096750741813342,
202C_20210909,202C,20210909,09/09/2021,Oat,Post,113.83411495505575,0.0649575023790536,-0.1213959767572984,0.0387579647372765,
203A_20210909,203A,20210909,09/09/2021,Soy,Under,122.96252977797924,0.1384324935773873,-0.0079854043335312,0.0910708407965957,
203B_20210909,203B,20210909,09/09/2021,Soy,Fallow,123.17733027757416,-0.0024337607953084,-0.2117942083360089,-0.006003603685206,
203C_20210909,203C,20210909,09/09/2021,Soy,Post,120.54779305389452,0.0088320245887033,-0.2049692448213445,0.0014990385547768,
204A_20210909,204A,20210909,09/09/2021,Oat,Under,128.07068894429227,0.1962617444221727,0.0721322792812493,0.1306784386712775,
204B_20210909,204B,20210909,09/09/2021,Oat,Fallow,121.788197793295,0.0293492701087427,-0.1878975676633004,0.0173842738162684,
204C_20210909,204C,20210909,09/09/2021,Oat,Post,118.5827616845415,0.0472557996724514,-0.1564049088321591,0.029397701668128,
205A_20210909,205A,20210909,09/09/2021,Oat,Under,127.74071578064118,0.0931577083675661,-0.0810907326495348,0.0620391677514745,
205B_20210909,205B,20210909,09/09/2021,Oat,Fallow,120.44821886694186,0.0497314958881352,-0.1481297318801105,0.0321183557355539,
205C_20210909,205C,20210909,09/09/2021,Oat,Post,122.44412409339915,0.0191310097992279,-0.1912096433398974,0.009764839193429,
206A_20210909,206A,20210909,09/09/2021,Oat,Under,126.22191767775163,0.2221508964821192,0.1277002959421013,0.1477081341428253,
206B_20210909,206B,20210909,09/09/2021,Oat,Fallow,125.58766540642722,0.0300507175118433,-0.1745725930330804,0.0183738854083113,
206C_20210909,206C,20210909,09/09/2021,Oat,Post,120.6979433904942,0.0217183999500132,-0.1854514013294045,0.0116253440244267,
207A_20210909,207A,20210909,09/09/2021,Oat,Under,125.34805936788705,0.1279641572376258,-0.0149120135999108,0.0852898339641885,
207B_20210909,207B,20210909,09/09/2021,Oat,Fallow,113.77762781624938,0.0351107462838936,-0.1723112262351727,0.0202318003051702,
207C_20210909,207C,20210909,09/09/2021,Oat,Post,118.76936171444002,0.0285443286489607,-0.1820134874252168,0.0160422998722082,
208A_20210909,208A,20210909,09/09/2021,Oat,Under,131.49668946028316,0.1322691248538135,-0.0079865687317998,0.0871551914650399,
208B_20210909,208B,20210909,09/09/2021,Oat,Fallow,120.14168410748042,0.0241837122159282,-0.1884138570250922,0.0131626574229845,
208C_20210909,208C,20210909,09/09/2021,Oat,Post,122.7354564108252,0.0355240768506128,-0.1690592988082037,0.0208074585166512,
209A_20210909,209A,20210909,09/09/2021,Oat,Under,127.16966998283245,0.1982051439241355,0.0867590610599262,0.1321603932919875,
209B_20210909,209B,20210909,09/09/2021,Oat,Fallow,118.17596012885303,0.168423735472428,-0.002409451300806,0.1136805226295626,
209C_20210909,209C,20210909,09/09/2021,Oat,Post,116.03488182844026,0.080846735435336,-0.1135150430665132,0.0536026133394832,
210A_20210909,210A,20210909,09/09/2021,Oat,Under,129.67152116044906,0.1542373822427695,0.0375849040689421,0.1029386482695808,
210B_20210909,210B,20210909,09/09/2021,Oat,Fallow,118.63982087400176,0.049845596719121,-0.147117496345187,0.0321008405900785,
210C_20210909,210C,20210909,09/09/2021,Oat,Post,118.00357576868176,0.0204744507547856,-0.1925904120744654,0.0101298482453971,
301A_20210909,301A,20210909,09/09/2021,Oat,Post,114.94947147100808,0.0419900533222572,-0.1720304737111605,0.0223742382445507,
301B_20210909,301B,20210909,09/09/2021,Oat,Fallow,109.7877095308823,0.0266713384382157,-0.202441620481713,0.0119594896423518,
301C_20210909,301C,20210909,09/09/2021,Oat,Under,114.66744808745804,0.2202355448951757,0.1158302712306101,0.1425312136548254,
302A_20210909,302A,20210909,09/09/2021,Oat,Post,109.4251771006134,0.0177421883373901,-0.2109607147105161,0.0050616751111257,
302B_20210909,302B,20210909,09/09/2021,Oat,Fallow,111.40944178947572,0.0044568641601351,-0.2343654390532983,-0.0033325548356481,
302C_20210909,302C,20210909,09/09/2021,Oat,Under,118.35161343601712,0.2116735795126,0.1061188093454009,0.1370865455250622,
303A_20210909,303A,20210909,09/09/2021,Soy,Post,112.78453100285483,0.016712393763672,-0.1801178610772704,0.0068257748784823,
303B_20210909,303B,20210909,09/09/2021,Soy,Fallow,98.01331750800507,0.0643798345150364,-0.1019421474391965,0.039680671161913,
303C_20210909,303C,20210909,09/09/2021,Soy,Under,114.06074346090044,0.2156112499319355,0.1160634338386671,0.1385175940489146,
304A_20210909,304A,20210909,09/09/2021,Oat,Post,115.61902873153042,0.0362490668152019,-0.1820417449277486,0.0189089910056455,
304B_20210909,304B,20210909,09/09/2021,Oat,Fallow,107.448827687975,0.0331360641568096,-0.1854551830058638,0.0169128951928452,
304C_20210909,304C,20210909,09/09/2021,Oat,Under,114.104392915011,0.1985073989061626,0.0813859348952999,0.1282874099123526,
305A_20210909,305A,20210909,09/09/2021,Oat,Post,119.37123013193936,0.0341408862728013,-0.1779591966620609,0.0179866828743301,
305B_20210909,305B,20210909,09/09/2021,Oat,Fallow,119.80213376702288,0.023811372737797,-0.181126970812308,0.0107730455482646,
305C_20210909,305C,20210909,09/09/2021,Oat,Under,119.72968948921724,0.2253917146744641,0.1292972243224102,0.143920451386143,
306A_20210909,306A,20210909,09/09/2021,Oat,Post,117.73257325141778,-0.0010947854615325,-0.2301638156800028,-0.0072797772145954,
306B_20210909,306B,20210909,09/09/2021,Oat,Fallow,108.53331094961614,0.0030950698873268,-0.2276443445854543,-0.0048029742771455,
306C_20210909,306C,20210909,09/09/2021,Oat,Under,120.44764440511554,0.1568384822690204,0.0281177350524101,0.1026447280392614,
307A_20210909,307A,20210909,09/09/2021,Oat,Post,115.0227397669843,0.0266301369879972,-0.2029679290518515,0.013388782961328,
307B_20210909,307B,20210909,09/09/2021,Oat,Fallow,109.91969288897032,-0.0008495727855819,-0.2225317605799436,-0.0083166705388509,
307C_20210909,307C,20210909,09/09/2021,Oat,Under,118.10318371204816,0.1402660236817303,0.0008165513552653,0.0901472245767321,
308A_20210909,308A,20210909,09/09/2021,Oat,Post,121.61031897399792,0.0090933075111344,-0.2097319497525793,0.0016217394497866,
308B_20210909,308B,20210909,09/09/2021,Oat,Fallow,112.35320541259982,0.0362428000051506,-0.1716218866031089,0.0203612469545858,
308C_20210909,308C,20210909,09/09/2021,Oat,Under,118.1021722252228,0.0874668727968063,-0.0892661329053402,0.0550153364383553,
309A_20210909,309A,20210909,09/09/2021,Oat,Post,120.38893356255544,0.028485587495975,-0.1815966105667592,0.0168723643110732,
309B_20210909,309B,20210909,09/09/2021,Oat,Fallow,117.86276510840632,0.069855166249249,-0.1311365468832792,0.0468710627366162,
309C_20210909,309C,20210909,09/09/2021,Oat,Under,127.38520649280508,0.1595728508004797,0.0225933963889631,0.1061650178153448,
310A_20210909,310A,20210909,09/09/2021,Oat,Post,117.40005569808264,0.0274409646896124,-0.1984496900641836,0.0140149239494679,
310B_20210909,310B,20210909,09/09/2021,Oat,Fallow,116.66190902164269,0.045796913946058,-0.1728813895732487,0.0275992324423849,
310C_20210909,310C,20210909,09/09/2021,Oat,Under,120.52499421318622,0.1507289600004099,0.0217166024404931,0.0981044234204442,
401A_20210909,401A,20210909,09/09/2021,Oat,Under,121.562984042861,0.2685107594239551,0.2088343501329096,0.1767956923340394,
401B_20210909,401B,20210909,09/09/2021,Oat,Fallow,118.22291710871494,0.0313223589731625,-0.1862851813230926,0.0181078330526256,
401C_20210909,401C,20210909,09/09/2021,Oat,Post,119.90814940106478,0.0028529808125576,-0.2191301647719797,-0.0036182598712153,
402A_20210909,402A,20210909,09/09/2021,Oat,Under,128.08027456020216,0.285268797209306,0.2240850699331108,0.1880539781390017,
402B_20210909,402B,20210909,09/09/2021,Oat,Fallow,117.67987527005133,0.0301981528423195,-0.1918186900684367,0.0159635042349441,
402C_20210909,402C,20210909,09/09/2021,Oat,Post,123.01326627059142,0.0152715404138183,-0.1968864540064691,0.0060468035312237,
403A_20210909,403A,20210909,09/09/2021,Oat,Under,133.09296395779484,0.228190650599655,0.1364978128118349,0.1503745359682535,
403B_20210909,403B,20210909,09/09/2021,Oat,Fallow,117.49439764090891,0.0063146456964429,-0.2114212677106042,-0.0010068896530219,
403C_20210909,403C,20210909,09/09/2021,Oat,Post,116.46810862813936,0.0250519300016697,-0.1794571810350393,0.0138771274836245,
404A_20210909,404A,20210909,09/09/2021,Soy,Under,118.20934944157248,0.1618087243016819,0.0243409516388397,0.1071096842818433,
404B_20210909,404B,20210909,09/09/2021,Soy,Fallow,112.16721239535512,-0.0071318196664995,-0.2229856252420039,-0.0097432388878154,
404C_20210909,404C,20210909,09/09/2021,Soy,Post,123.41337380888083,0.0117392319938881,-0.1918579917637853,0.0037340847922611,
405A_20210909,405A,20210909,09/09/2021,Oat,Under,125.36189346958064,0.2920646844398182,0.2429338387506786,0.1927366609019459,
405B_20210909,405B,20210909,09/09/2021,Oat,Fallow,106.71833045600091,-0.003527928726237,-0.2133377800367028,-0.0081589453585647,
405C_20210909,405C,20210909,09/09/2021,Oat,Post,119.42761539871148,0.0355938844122644,-0.1611806165530653,0.019866671818944,
406A_20210909,406A,20210909,09/09/2021,Oat,Under,137.7712550875738,0.1848482866726805,0.0610070815885005,0.1223900869701838,
406B_20210909,406B,20210909,09/09/2021,Oat,Fallow,111.25779110084488,0.0531156267300343,-0.1448316496033127,0.0302652376838823,
406C_20210909,406C,20210909,09/09/2021,Oat,Post,126.36032198796345,0.0338180991021936,-0.1739085774883998,0.0211987002407671,
407A_20210909,407A,20210909,09/09/2021,Oat,Under,130.58818200011572,0.2258191021340507,0.1336102446098021,0.1508956701871443,
407B_20210909,407B,20210909,09/09/2021,Oat,Fallow,116.03412893985572,0.0315756233183146,-0.1731935089718538,0.0179819992716905,
407C_20210909,407C,20210909,09/09/2021,Oat,Post,117.2267213359824,0.0328561692595463,-0.1752977641086766,0.0186528594396679,
408A_20210909,408A,20210909,09/09/2021,Oat,Under,134.71222777863508,0.1859581564773984,0.0742223204843218,0.1235569949821515,
408B_20210909,408B,20210909,09/09/2021,Oat,Fallow,118.96780060086417,0.0515663188879766,-0.1342586026435142,0.0318105564569947,
408C_20210909,408C,20210909,09/09/2021,Oat,Post,121.27062155202346,0.0343366309366391,-0.1614589400366913,0.0203742361350703,
409A_20210909,409A,20210909,09/09/2021,Oat,Under,131.0619876258632,0.2280987244884174,0.1348927450334766,0.1519232592108086,
409B_20210909,409B,20210909,09/09/2021,Oat,Fallow,118.31487922437404,0.0259886155998444,-0.1887357486478219,0.014161079681616,
409C_20210909,409C,20210909,09/09/2021,Oat,Post,122.98267813741754,0.0193627648172383,-0.2009770698533704,0.0095025989512952,
410A_20210909,410A,20210909,09/09/2021,Oat,Under,131.1044562082867,0.1514628038723993,0.0344317392047096,0.1011420556368442,
410B_20210909,410B,20210909,09/09/2021,Oat,Fallow,114.89661555784885,0.019472919064713,-0.1928129729096321,0.009218086621366,
410C_20210909,410C,20210909,09/09/2021,Oat,Post,117.29267775162997,0.0081071538927243,-0.2108805334964442,0.0009301974094008,
101A_20210929,101A,20210929,09/29/2021,Oat,Fallow,134.08750868022068,0.0061557170485568,-0.1809193200778164,0.003278142220949,
101B_20210929,101B,20210929,09/29/2021,Oat,Post,134.98045925600863,0.0406959075262413,-0.12872531348447,0.0276619008829054,
101C_20210929,101C,20210929,09/29/2021,Oat,Under,143.07130620442885,0.2283853743468689,0.1609079955226757,0.1557443177289739,
102A_20210929,102A,20210929,09/29/2021,Oat,Fallow,131.36844402222135,0.0237537613461809,-0.1563920811000298,0.016312775976757,
102B_20210929,102B,20210929,09/29/2021,Oat,Post,131.61531673160758,0.0811401026590701,-0.0869198745570154,0.0560343072414343,
102C_20210929,102C,20210929,09/29/2021,Oat,Under,147.69949256876663,0.2848748168154961,0.2421647242094122,0.1931911331806625,inf
103A_20210929,103A,20210929,09/29/2021,Oat,Fallow,130.4049973959338,0.0097858082940011,-0.1863350871849334,0.0058125738901279,-0.0906079395703521
103B_20210929,103B,20210929,09/29/2021,Oat,Post,134.6510159474943,0.0525730003302748,-0.1159919900453186,0.0366594149780995,inf
103C_20210929,103C,20210929,09/29/2021,Oat,Under,140.60918933972454,0.2145693343627017,0.1406556451945115,0.1468038576483741,-inf
104A_20210929,104A,20210929,09/29/2021,Oat,Fallow,128.90433613190078,0.0226866520304067,-0.1545629806381944,0.0156673773933394,inf
104B_20210929,104B,20210929,09/29/2021,Oat,Post,135.51574435303422,0.0672278027249691,-0.0923324598084831,0.0466445246238756,
104C_20210929,104C,20210929,09/29/2021,Oat,Under,141.06478458585704,0.3117421703657898,0.2846950473215161,0.2093524008938765,
105A_20210929,105A,20210929,09/29/2021,Oat,Fallow,129.09240697696848,0.0025083520620204,-0.1833643389820264,0.0006604417060134,
105B_20210929,105B,20210929,09/29/2021,Oat,Post,139.55829551811271,0.0624100029802697,-0.1043855902250912,0.043325231783578,
105C_20210929,105C,20210929,09/29/2021,Oat,Under,143.15734648065276,0.3048943747828428,0.2783797818856211,0.2064167419845667,inf
106A_20210929,106A,20210929,09/29/2021,Soy,Fallow,128.18820707630877,0.0024025102976897,-0.1813628544590744,0.0002883296501802,
106B_20210929,106B,20210929,09/29/2021,Soy,Post,136.1775936981598,0.0503091628314179,-0.1066459053452273,0.0342083101878265,
106C_20210929,106C,20210929,09/29/2021,Soy,Under,138.67326262972108,0.2183196875164624,0.1542363516186118,0.1474548191316753,
107A_20210929,107A,20210929,09/29/2021,Oat,Fallow,135.87942691254196,0.0041425567947986,-0.1782054869110218,0.0008195415788874,
107B_20210929,107B,20210929,09/29/2021,Oat,Post,137.28065986555302,0.062858818503102,-0.0942894162724054,0.0432979708397343,
107C_20210929,107C,20210929,09/29/2021,Oat,Under,131.08856356814937,0.2064402135914984,0.1269460213955271,0.1403247494884314,
108A_20210929,108A,20210929,09/29/2021,Oat,Fallow,123.65188638073376,0.0085539861808981,-0.195661493701493,0.0042343816635873,-inf
108B_20210929,108B,20210929,09/29/2021,Oat,Post,134.21324227942594,0.0961005608896414,-0.0655234976186502,0.0664734437544428,-0.023948804159653
108C_20210929,108C,20210929,09/29/2021,Oat,Under,140.61804437039467,0.1727554773638726,0.0701271977632406,0.1197111377036821,0.0754557242113703
109A_20210929,109A,20210929,09/29/2021,Oat,Fallow,127.1913138719571,0.0082265830755407,-0.1898319500150095,0.0044455167704539,
109B_20210929,109B,20210929,09/29/2021,Oat,Post,139.31472671771922,0.0546385354647138,-0.1114328651464289,0.0382003814826747,-0.0390870258905755
109C_20210929,109C,20210929,09/29/2021,Oat,Under,142.07238279290922,0.2516842659556041,0.2004818478648022,0.1715958895286286,inf
110A_20210929,110A,20210929,09/29/2021,Oat,Fallow,125.5835043256433,0.0104486969898832,-0.1754693831521734,0.0059890822385396,
110B_20210929,110B,20210929,09/29/2021,Oat,Post,136.23452388989622,0.0442897338363222,-0.1263936400035709,0.0302551441435433,
110C_20210929,110C,20210929,09/29/2021,Oat,Under,139.15437712183171,0.25789461762099,0.2129650155318667,0.1761456120686237,
201A_20210929,201A,20210929,09/29/2021,Oat,Under,141.2152857480421,0.2986413452385426,0.2678913210190421,0.2012491086900587,
201B_20210929,201B,20210929,09/29/2021,Oat,Fallow,128.85041327495082,0.0476167074280436,-0.1151049562216278,0.0320641211692049,
201C_20210929,201C,20210929,09/29/2021,Oat,Post,131.5064040739169,0.0457345980095645,-0.1130261867071782,0.0310092948805179,
202A_20210929,202A,20210929,09/29/2021,Oat,Under,136.53747986671038,0.2163126553795166,0.1326677319042746,0.1476120255774644,inf
202B_20210929,202B,20210929,09/29/2021,Oat,Fallow,135.519863238301,-0.0097747176414482,-0.1937890822021717,-0.00866885159975,
202C_20210929,202C,20210929,09/29/2021,Oat,Post,131.61997692508004,0.09085639811233,-0.0496827947216961,0.0615100124524494,
203A_20210929,203A,20210929,09/29/2021,Soy,Under,144.53052122313954,0.3525381365802214,0.3568721714473091,0.2359428487971109,
203B_20210929,203B,20210929,09/29/2021,Soy,Fallow,132.38195020446742,-0.005214596298823,-0.1926834535925327,-0.0062325123409329,
203C_20210929,203C,20210929,09/29/2021,Soy,Post,130.06095504127927,0.1250068431979553,-0.0017568507572535,0.0854258716037257,-inf
204A_20210929,204A,20210929,09/29/2021,Oat,Under,140.09822453319703,0.3053896484617972,0.2579866935567835,0.2055665299700274,
204B_20210929,204B,20210929,09/29/2021,Oat,Fallow,124.30113976119748,0.0361381674919115,-0.1629474434689541,0.022871401560946,
204C_20210929,204C,20210929,09/29/2021,Oat,Post,127.3271575170711,0.0604745395484224,-0.1224193950830095,0.0403279164148896,
205A_20210929,205A,20210929,09/29/2021,Oat,Under,136.250962057791,0.2901006105562918,0.2273147806582514,0.1939189838778064,
205B_20210929,205B,20210929,09/29/2021,Oat,Fallow,126.60660938524748,-2.270011550336889e-05,-0.2070177252894251,-0.0028017823567319,
205C_20210929,205C,20210929,09/29/2021,Oat,Post,122.24765573762586,0.1125924391377043,-0.0347290104651602,0.076154227453899,
206A_20210929,206A,20210929,09/29/2021,Oat,Under,128.82143761332512,0.4478136027676686,0.4659880979491443,0.290510773688246,
206B_20210929,206B,20210929,09/29/2021,Oat,Fallow,130.13335893194707,0.0233416503423938,-0.1776011868893753,0.0140604984050601,
206C_20210929,206C,20210929,09/29/2021,Oat,Post,136.0637580292041,0.0908405072722224,-0.0763752960318484,0.0615606248328753,
207A_20210929,207A,20210929,09/29/2021,Oat,Under,128.76669797172178,0.3145395992351139,0.265629260891672,0.2071446648379752,
207B_20210929,207B,20210929,09/29/2021,Oat,Fallow,122.96041638536322,0.0095470394732068,-0.2136414149206315,0.0021173816700298,
207C_20210929,207C,20210929,09/29/2021,Oat,Post,120.77213275433049,0.0756522773756557,-0.1214604676017832,0.048989600545477,
208A_20210929,208A,20210929,09/29/2021,Oat,Under,122.95842837371244,0.3988489115406581,0.3930158000441293,0.2592056170885485,
208B_20210929,208B,20210929,09/29/2021,Oat,Fallow,131.1261917219629,0.0485831948407285,-0.1428403359238709,0.0320734084759047,
208C_20210929,208C,20210929,09/29/2021,Oat,Post,117.63896430500368,0.0842958877230423,-0.088117028904479,0.054499611187623,
209A_20210929,209A,20210929,09/29/2021,Oat,Under,125.16867959376567,0.3521799288231726,0.337954593703875,0.2294164860202543,
209B_20210929,209B,20210929,09/29/2021,Oat,Fallow,110.45883405347016,0.0337548937038903,-0.1717991975593079,0.0190668060069325,
209C_20210929,209C,20210929,09/29/2021,Oat,Post,118.00186685023726,0.1090805984431067,-0.058340518546348,0.0714398416168352,
210A_20210929,210A,20210929,09/29/2021,Oat,Under,139.3412809594537,0.3969597785060144,0.4173365877738982,0.2612021088938523,
210B_20210929,210B,20210929,09/29/2021,Oat,Fallow,128.00988761525403,0.0263379866820807,-0.1764273218336507,0.0169627608023219,-inf
210C_20210929,210C,20210929,09/29/2021,Oat,Post,127.54161864414954,0.0720307749368317,-0.0964639285511493,0.04836677644695,
301A_20210929,301A,20210929,09/29/2021,Oat,Post,133.55144417171405,0.0891834402568588,-0.0730063107803954,0.0604644696725012,
